Watertown Rest. Eff.,Dryville Rest. Eff.,Fallsland Rest. Eff.,Demand Growth Rate,Bond Term,Bond Interest,Discount Rate, NRR Perm,NRR Const,CRR L Perm,CRR L Const,CRR H Perm,CRR H Const,WR1 Perm,WR1 Const,Inflows A,Inflowsf,Inflows P
1.026322523,0.97186256,1.091762106,1.911929796,1.035103628,0.996681319,1.109950812,1.139367662,1.096025117,1.108959653,1.156871459,1.028274658,1.17553988,0.973994082,1.036325127,0.000569204,4703.456397,458.1239656
0.924720361,1.076856184,1.105779996,0.632046547,1.178729462,0.908503644,1.289666229,0.971817026,1.192925782,0.930513971,1.159059293,0.823436877,1.116851187,0.952822605,1.033541273,0.006968406,4755.83554,443.6256963
1.065262763,0.939005845,1.103001834,0.635863679,1.060996141,0.77619505,0.687384801,0.795731762,1.151369019,0.914664622,1.141505457,1.425301266,1.016921078,1.488915555,1.017719898,0.008525152,4879.797412,419.4726774
1.035947767,1.041691063,1.041172024,1.730250979,1.011850241,0.675713905,0.604809889,1.004200348,1.028367299,1.386296055,1.082276278,1.044166174,1.084563989,0.950801513,1.014513944,0.009066941,5061.012609,426.7211672
1.081595502,1.039734568,1.005264803,1.862537088,1.058020983,0.888823256,0.947482031,0.984089063,1.026569451,1.386527443,1.056939112,1.0142071,1.079709124,0.904579496,1.038824675,0.002683462,5067.359525,423.662062
0.95640539,1.098829943,1.110177066,1.559544678,1.110834263,0.677707568,1.123698746,0.769915756,1.040852354,1.394068177,1.112508759,1.201033698,1.173878843,0.761097078,1.15712356,0.005485412,5125.211014,418.9984956
1.071343677,1.089144342,1.009905075,1.87301546,1.146679605,0.939040674,1.162543076,0.849287033,1.080872869,1.299225991,1.077819742,1.449784951,1.092471504,1.018276658,1.021237442,0.009616837,4700.161875,445.4243191
0.9627197,0.988835431,1.071945452,1.610341029,1.148705414,0.948487662,0.756441816,1.142439112,1.144568022,1.139155864,1.149369215,1.457291756,1.064495114,1.405496816,1.152539281,0.006677529,5071.830489,430.0148693
0.965353742,0.98349976,1.102718975,1.587046116,1.095930448,0.770621362,1.173813897,1.048035487,1.198531952,1.287893264,1.060599804,1.483012989,1.101865329,0.882152029,1.144689453,0.007656122,4795.503556,444.8847256
1.031727548,1.041475946,0.952252052,1.993271523,1.145471645,0.818924285,1.002507285,1.357989096,1.175856035,1.039190652,1.165139975,1.447751402,1.013286034,1.128946901,1.036430891,0.002308717,4989.92358,450.9576748
0.931561139,1.054503447,1.035820656,1.982763814,1.115619111,0.769171924,0.603301376,0.993262824,1.170922138,1.435272882,1.121363628,1.006762205,1.00854227,1.361552165,1.063510557,0.008932851,5005.121097,427.495064
1.073464408,0.979176779,1.034386614,1.024576672,1.042609811,0.997714553,0.606514681,1.322621039,1.05641035,0.894656935,1.197178665,0.933078935,1.157991693,1.403855138,1.085957175,0.000778634,4874.267049,443.7782327
0.93452645,1.028328314,1.096198066,1.521320393,1.148777686,0.874411748,0.955064598,1.249620637,1.085300891,0.903739219,1.032898862,0.924622578,1.014652319,1.341459107,1.082798376,0.004978286,4848.391381,453.3214999
0.98247426,1.094255135,1.073764907,1.820056934,1.159215553,0.803683868,1.386008947,0.94422626,1.187210594,1.067359951,1.098548685,1.159311415,1.049851241,0.866375712,1.096527837,0.006393185,5042.867366,454.4604301
1.086881852,1.048265507,0.921637951,0.808143468,1.094659457,0.962433068,1.126151265,0.777573611,1.095383423,0.85903577,1.017604573,1.430403746,1.113745405,1.357086936,1.093687352,0.004921819,4735.688997,443.8662686
1.076665555,1.077803374,1.003996662,0.936544912,1.081971465,0.765230927,1.388296828,1.196565982,1.043464318,0.925350747,1.168250109,1.043824521,1.1271443,1.159702143,1.144860748,0.00549034,4799.175565,450.6847139
0.960601884,0.924636882,0.913037251,1.231928541,1.068429084,0.84305212,0.607610412,1.422733131,1.128958863,0.975873305,1.079872339,1.143298525,1.12533483,1.330807097,1.105180073,0.00214076,4828.705534,452.3026339
1.095038768,1.106222227,1.015972136,1.475765189,1.074690721,0.766336819,0.835493207,1.058526036,1.183904228,1.242781253,1.170844244,1.241855584,1.060960894,0.883207052,1.132779822,0.000342444,4968.613583,445.8506865
1.008842833,0.91445068,1.062513122,0.68757622,1.155540616,0.884662428,0.9472542,0.870441037,1.146987561,1.03996612,1.123443794,1.399854036,1.040528053,1.244368619,1.192685106,0.007477424,4843.139327,431.9121959
0.99389142,0.938190532,1.053952619,0.593225615,1.002014528,0.942585451,0.783851344,1.064175759,1.020128378,0.923625895,1.106778868,1.247915781,1.130816156,1.486634264,1.046559916,0.008266333,5142.362956,419.2600465
0.921553246,0.923459994,0.976871398,1.500567907,1.047964431,0.889123132,1.222655845,1.427356166,1.092917282,1.48058417,1.097154271,1.255109363,1.13356973,1.386901031,1.108891626,0.004701557,4923.09878,424.1482917
0.968540608,0.935257926,1.060805099,1.765251724,1.015724377,0.857778031,1.195239805,0.766474143,1.033958255,1.262887492,1.156971121,0.92771836,1.135582924,1.314562757,1.151183601,0.009724414,5087.742128,438.1493403
1.077932619,1.015696515,1.086276516,0.619405697,1.049794589,0.862115769,1.205622728,1.243388853,1.011659775,1.196911086,1.006999358,1.452437551,1.152229663,1.218857539,1.195833269,0.009024172,4769.173031,430.2171061
0.944397382,1.011851383,1.080457339,1.408986576,1.154710648,0.8284944,1.134397892,1.019115069,1.048740472,0.967946052,1.000111828,1.027134271,1.07953502,0.767380808,1.07043614,0.005813843,5144.595891,420.81786
1.066540963,1.054862764,1.071170993,1.186335681,1.135428074,0.618026134,1.239340089,0.824474858,1.089504095,0.919808655,1.038922812,1.022998135,1.056899332,1.124458417,1.101165489,0.007211353,4822.981987,446.9173474
1.050324705,1.019317817,0.991880548,1.729231059,1.12987446,0.674178086,1.372736634,1.20836613,1.064615049,1.450738612,1.003883638,1.403747561,1.086019133,1.479948132,1.133790553,0.003028699,4886.336487,437.5131733
1.044982045,1.069678829,1.089975872,1.548603453,1.019644756,0.786909045,1.017183278,1.31793991,1.142018202,1.303697926,1.020458021,1.26815447,1.154202139,1.487122632,1.001974981,0.003822851,4825.739798,429.2101744
0.965799017,0.989700313,0.9179486,1.908673911,1.123000869,0.949403701,0.878476557,1.26918056,1.183788435,0.834194095,1.150040414,0.840820527,1.02821439,1.395386496,1.027469416,0.001711694,5100.244122,444.1776796
0.92459995,1.088887877,0.986565046,0.594900586,1.164291871,0.630229861,1.042580664,1.230861552,1.011275199,1.101366851,1.082779502,1.115213843,1.192794666,1.070658723,1.088446626,0.005800843,5020.43849,444.1274533
1.081035395,0.927170036,1.104132299,0.600348256,1.186339182,0.740337482,0.76905711,1.228314612,1.104325275,0.829762231,1.163395925,1.425753631,1.099328941,0.928803564,1.17454571,0.002301288,5147.663397,435.0234568
0.946391683,1.054071433,1.076619793,1.164375591,1.073194243,0.829441663,0.770958596,1.417180767,1.197336834,1.474801097,1.087615114,1.498709508,1.047418998,1.319698668,1.151684949,0.004215929,4756.778976,427.228466
1.038827274,0.931257678,0.951873236,1.132114202,1.079256492,0.60534475,0.619489166,1.028750485,1.105637284,1.076052246,1.11212223,1.280640178,1.134886152,1.295440404,1.027955765,0.005806727,4749.286009,421.9723438
0.922118082,0.916522039,0.915532638,0.652415067,1.004795996,0.858256089,0.915959989,0.839884696,1.037183048,1.431565463,1.184020129,0.784276048,1.073768266,1.395750589,1.068265802,0.000251228,5057.476017,437.9756859
1.01816532,1.093931671,1.059745547,0.517498677,1.053207743,0.690249729,0.863175036,1.20513447,1.073340104,1.068629893,1.194229489,0.830311157,1.106833588,1.099332681,1.172162537,0.00577573,4820.583799,446.3125423
0.991665074,1.042451688,0.912443382,0.669258946,1.0587123,0.741339657,0.790388666,1.00835087,1.050518606,1.347499453,1.111445807,1.217739888,1.004405886,1.445564319,1.066443713,0.009523835,4906.772585,443.0625602
0.996588484,0.966097653,1.034685384,1.282117566,1.049947132,0.976369322,1.303740054,0.890617554,1.110050082,1.318167924,1.054852075,0.92910636,1.075117365,0.80111674,1.068154903,0.006458858,4954.894338,421.5379647
0.93163704,0.948439115,0.982146934,1.122510859,1.01274101,0.750350325,0.600943796,1.098521613,1.130554312,1.377369948,1.121211889,1.227736363,1.001192652,0.753445144,1.057116915,0.004942272,4756.470255,417.4766479
1.110670106,1.10543581,1.03648116,1.537729867,1.090266865,0.772668995,0.74621721,1.134378259,1.015720471,1.00578989,1.070392035,0.984841888,1.111462259,1.43796019,1.175622302,9.12E-05,5121.851446,457.619048
1.009380494,0.989375102,1.065430054,1.554785211,1.049406326,0.603687892,1.232497491,0.928273329,1.18652463,1.402176253,1.199612752,1.249920918,1.001909788,1.116149605,1.059493565,0.00816923,4730.230255,441.8207971
1.04139684,0.954887822,0.922786374,1.081318636,1.073799229,0.734297212,1.176230886,1.464672888,1.072618378,1.398220399,1.041834624,1.07816606,1.185145555,0.765592121,1.00347219,0.004559085,5032.228955,438.6019306
1.050774144,0.927097502,1.045464966,0.765000527,1.145498601,0.745356506,0.843707503,1.408555783,1.143628119,1.145378902,1.165770642,1.08027927,1.146905946,1.187240797,1.1044491,0.007099973,5156.922285,447.2073983
0.947274475,1.020130344,1.017899747,1.274623598,1.043867563,0.615202827,1.116721017,1.147222852,1.160431525,1.26334946,1.027281442,1.465877031,1.066960091,1.272316298,1.134162921,0.009545573,5004.377513,426.3745924
1.078048436,0.988441643,0.939681535,0.676580404,1.197525796,0.912078566,1.28780464,1.137183361,1.023570289,1.413561659,1.12179109,1.409149173,1.007573645,0.760365236,1.092067603,0.006219994,4944.666054,454.8323644
0.975489751,0.951528116,1.034002309,1.407040673,1.083775072,0.769576997,0.898660066,1.114588708,1.044570727,1.456273402,1.149860308,0.852206489,1.152363608,1.144938468,1.031337204,0.008002499,5157.374653,442.4047864
1.081388089,0.947986207,0.975064393,1.104708809,1.012611194,0.965133548,1.178118141,1.432844718,1.045887998,1.274298468,1.1099399,0.916919068,1.138310493,0.759464443,1.152849849,0.005217202,5058.605699,443.4932399
1.010651281,1.003078352,0.915912506,1.473442267,1.039971587,0.701991619,1.125406897,1.128693012,1.128167884,0.759085669,1.131006344,1.149831362,1.046445314,1.063268347,1.056651442,0.003978459,4957.068382,437.0290175
0.920652645,0.922652905,1.079298403,1.703265387,1.120646738,0.990142336,0.712089594,1.225930931,1.167761933,0.962776857,1.097222675,0.816681869,1.084149453,1.40455344,1.000964186,0.008493545,5155.376963,445.7882036
0.966562621,1.024221074,0.995125496,0.790801997,1.02908012,0.767029191,0.993492252,1.497586822,1.165270179,0.953155446,1.042477573,1.307988775,1.114104284,1.142787178,1.096913093,0.002851749,5072.809219,449.3755431
1.088123225,1.021980129,1.029964355,1.715915371,1.179682429,0.829808349,1.05198436,0.851583054,1.010532815,0.872172609,1.04208976,1.361729699,1.009374544,1.298140077,1.090718709,0.002384068,4817.107689,434.8750525
1.097969708,0.935967253,0.929327977,0.995242166,1.111857879,0.671776114,0.781810087,1.398292271,1.057003652,0.974403695,1.167984727,1.441097442,1.060824329,0.891200599,1.058427113,0.008241188,4717.572212,428.9955356
0.999493418,0.925189943,1.020708562,0.55066125,1.150337563,0.703599442,0.685876218,0.786351757,1.153452033,1.249167556,1.089813482,1.494017455,1.109263162,0.904687328,1.077433453,0.004115659,4808.880171,454.8184941
1.067253594,0.977559348,0.909589707,1.856743608,1.136178993,0.711904174,1.222240792,0.958040293,1.12474998,0.870656645,1.004107651,1.389809904,1.149914835,1.385435888,1.144535131,0.002788762,5005.705857,456.9259469
1.080525304,0.924015765,0.95270247,1.307810263,1.194787803,0.748839286,1.083068379,1.212416833,1.168715605,0.76224695,1.00989752,1.262318517,1.144437462,0.888447716,1.031063038,0.006921749,4962.622893,439.1215626
0.925610655,0.993498841,1.082542177,1.066887784,1.001336584,0.937681481,1.107685195,1.28035578,1.188418518,1.475906926,1.083918921,1.139535148,1.095278272,1.110061425,1.099637225,0.008317128,4734.328234,450.1366535
0.936314135,1.00489964,1.083936,1.88772455,1.056841496,0.610141792,0.874613537,1.017162788,1.100271351,1.25010051,1.137769454,0.803865765,1.057698853,0.921592639,1.005342038,0.005765543,5021.376617,452.5483188
1.031177141,0.922575207,1.002283641,1.188468575,1.121783916,0.635904809,0.741163222,1.475005387,1.066854032,1.475031322,1.133013885,1.127404637,1.001529469,0.977266501,1.002954829,0.00426217,4970.552118,428.0165941
1.027544069,1.023838688,1.103572317,0.93153269,1.110380821,0.699690558,0.748128432,0.841625522,1.144615489,1.497312962,1.04955947,0.938396264,1.000014985,1.064947386,1.057465893,0.004746213,4877.329074,430.0360242
0.965437334,0.93587547,0.911959278,1.503000338,1.032439762,0.989917623,1.300497863,0.772319438,1.089183498,0.846313335,1.193838757,1.178397488,1.149154089,1.306844218,1.042540952,0.00417241,4761.546476,454.3824644
0.927773795,1.063926942,0.976401266,0.629650788,1.158279919,0.905319345,0.792215589,0.908971351,1.044976249,0.965649812,1.054722616,0.846410578,1.17191948,1.178709937,1.07918928,0.008358178,4833.564732,447.9728827
1.009058164,1.056711954,1.063261645,0.798417776,1.165650345,0.782718633,1.171313528,1.219276985,1.115876758,1.094727262,1.150726085,0.952773693,1.085972727,1.020411023,1.09614813,0.00996728,4963.045109,422.9274209
0.995563326,0.957131073,1.034549674,1.564586224,1.137908066,0.849481718,1.380241513,0.815347854,1.164550587,1.004143424,1.119105475,1.195694649,1.167708989,1.061818953,1.020877579,0.007678991,4790.293965,444.7804978
1.049153741,0.93019857,1.014544536,1.676410972,1.034500725,0.745723433,0.955851592,0.909143028,1.049568563,1.025700916,1.015809975,1.059409868,1.075268815,0.771605507,1.104241826,0.003054579,4793.498643,435.8174641
0.972061221,0.958648299,1.038300626,1.193571643,1.113457555,0.790166746,1.061355461,0.934031844,1.190353252,1.238522995,1.131152661,1.393336644,1.173044151,0.791623925,1.121711612,0.002635521,4895.136844,428.1987175
1.051788114,0.956362574,0.995842978,0.598085593,1.01503543,0.870956842,0.823867713,1.145139526,1.139535166,1.373842121,1.036780016,0.781641046,1.013262453,1.258297992,1.053343529,0.007166629,4830.867275,417.7210308
1.002932541,0.96648786,0.939555466,1.841124997,1.047450937,0.807840468,1.088484223,0.750577469,1.025255079,1.490376511,1.148884579,0.998418161,1.193455589,1.18355526,1.101480244,0.006701388,4872.377833,456.3602653
1.07194235,1.036094983,1.099704694,0.643819514,1.153839998,0.781233924,1.308813353,1.113056059,1.038973887,1.240022068,1.002325762,0.762896995,1.189740733,0.939532948,1.058004656,0.005821188,4919.746777,450.9644968
0.949292931,1.110172258,0.981648238,0.856712795,1.18993113,0.671030962,0.818602686,1.48355866,1.186973509,0.852557811,1.018979508,0.955216993,1.011931796,1.178947626,1.180521496,0.004347101,4768.218254,424.4003407
0.961499317,1.017960763,0.916275588,0.719532853,1.076719568,0.923663741,0.825926967,1.393697243,1.129332121,0.946287105,1.053593171,1.03940686,1.040620406,1.326779534,1.116440882,0.001963545,4912.587031,456.2274154
1.084950467,1.108632064,0.914373798,1.506109577,1.088510707,0.78889431,0.911601198,1.090545087,1.046374962,1.417291565,1.190601255,1.381092266,1.015719184,1.319456913,1.174745747,0.002991322,4926.690006,421.0785631
0.974455845,0.964866769,1.069087103,1.975949823,1.175987471,0.777654331,1.0968902,1.044411122,1.081543867,1.01709037,1.1972192,1.005953563,1.10273152,1.440623413,1.072152531,0.002274309,4762.826682,422.8236605
0.948026426,0.931448331,0.923391088,0.969911217,1.039260604,0.639793668,1.0354205,1.427644276,1.179826748,1.270456974,1.057175791,0.963315338,1.0137828,1.099145181,1.031603718,0.002510234,5075.631802,436.7036673
1.041901966,1.059734603,1.062420612,0.799405965,1.135604679,0.979230228,0.648650595,1.232599521,1.130245075,0.957029871,1.159243338,1.446195187,1.024821586,0.899117115,1.041535671,0.00864854,4921.648963,439.5009928
1.000658227,0.993453958,0.935444752,0.925921528,1.111900802,0.724926988,1.24657665,1.120381897,1.182215215,0.783949721,1.067136533,1.355463567,1.070805694,1.300286844,1.177735827,0.005689405,4974.72812,421.3881061
0.944916504,0.956630441,0.929939591,0.617258949,1.112342691,0.822723204,0.931794969,0.94048695,1.056282881,0.769429462,1.060721076,1.397267944,1.156264602,1.080512604,1.120148035,0.001415388,5020.970899,417.4691167
1.095616765,1.025478172,0.999440424,1.327808646,1.127860476,0.679363229,1.292225822,0.836943068,1.185216435,1.070760864,1.051179222,1.383068896,1.111935573,1.45877978,1.084306997,0.001071352,5056.779989,450.3782575
0.984311492,0.979554857,1.014442798,1.755340964,1.186135223,0.816960941,1.395691662,1.424243218,1.14813853,0.795446114,1.195877999,1.318045163,1.158331285,0.851367052,1.194433992,0.009808992,4852.75966,449.1035245
1.035265684,0.918537046,1.093224819,1.244492123,1.014363557,0.717528603,1.157305453,1.446966081,1.06201339,0.819006799,1.151933545,1.249358202,1.173900615,1.461129539,1.157624832,0.001818333,5074.671091,419.1146797
1.062517762,1.084720681,1.075333873,1.39433032,1.104717469,0.72276139,1.204297793,1.266474851,1.061257515,1.272071199,1.180294256,1.125998584,1.092838756,0.897795268,1.187177677,0.009574524,4856.12809,448.6818195
1.000532555,1.083435851,0.924107501,1.118111129,1.024521312,0.929661675,0.756076884,0.883784823,1.175372373,0.752106866,1.198062711,0.94945758,1.037722072,0.963646389,1.082815761,0.008339179,5092.101577,435.5468101
0.983119171,0.933922347,1.094044246,0.890763983,1.074844604,0.635281845,1.350277729,0.851089971,1.033904817,0.782841023,1.050368837,1.068492285,1.050758496,1.498894002,1.181238817,0.00648424,4811.591433,425.5927881
1.061806738,0.991246196,1.0927431,0.646301506,1.125082237,0.62753491,0.825213775,1.289917392,1.137099557,0.938238413,1.175824055,0.786783692,1.186956816,1.303350276,1.019187659,0.007547074,4701.131256,445.4677737
0.954178526,1.064575888,0.963430917,0.543896454,1.009808038,0.674784763,0.974121779,1.081457687,1.04572482,1.479785022,1.171360819,0.885361134,1.037787561,1.095719973,1.157991802,0.008689535,4900.445152,423.6410961
0.944887355,0.951270605,0.985251302,0.717164089,1.132526003,0.958877466,0.76207117,1.183197585,1.074131514,0.853007663,1.153007621,0.893705691,1.171303794,1.340603378,1.142144041,0.002230941,4788.763247,420.386729
0.958136336,0.967356929,1.072721659,1.08562522,1.019233605,0.748090314,1.040102536,1.36558363,1.183196588,0.842193268,1.093983806,1.295015756,1.08134068,1.244146498,1.164759184,0.007522982,4922.066492,440.7602339
1.054742661,0.987059321,0.948585612,1.168016338,1.058147447,0.928031738,1.244812625,0.98263615,1.19595439,1.328571481,1.028258027,1.251103618,1.114998534,0.794759356,1.143333479,0.00072746,4988.436606,425.7114312
0.944820497,0.981999407,0.950022234,1.689456042,1.054626325,0.697266526,0.897963111,1.129393883,1.089029285,1.29010273,1.148656344,1.135350042,1.177631557,1.306760027,1.162721445,0.002382903,4827.20997,438.3739968
0.914369273,0.933137449,1.097702128,1.060431933,1.056363762,0.615928228,0.902868529,0.829336781,1.116529439,0.989827247,1.067748415,0.864840453,1.105801554,0.925073753,1.066669191,0.008763387,4844.762557,433.9438331
0.938602996,0.929801298,1.088057621,0.907822356,1.108083442,0.724087536,1.258920379,0.940761306,1.186119535,1.154611808,1.066232532,0.864721291,1.02001743,0.789695779,1.003362499,0.005504456,5116.54366,430.0630936
1.056687398,1.050494261,1.056037199,1.287314265,1.069967338,0.605243465,0.97868333,1.461248064,1.046515715,1.110823911,1.049904574,1.395504335,1.035486208,1.049540219,1.048835076,0.006999495,4737.311453,452.8537329
0.940296749,1.007952992,1.035891159,1.432811799,1.053107794,0.727179223,1.26946573,1.362011765,1.170434083,0.874636448,1.169099924,0.898680176,1.04193396,1.322674923,1.173193166,0.005148562,5038.878336,423.1717939
1.068595444,0.96660898,1.053242385,0.613477842,1.057825618,0.63723085,1.280857655,0.906917713,1.148243502,1.012807037,1.014935044,1.476409844,1.169899685,0.915897753,1.159689781,0.000376321,4988.613548,443.391971
0.967820961,1.055218837,1.038015559,0.689207967,1.17246726,0.927968457,0.691102567,0.88451115,1.10584261,0.98899027,1.082976549,0.909058683,1.009445022,1.258190705,1.07570279,0.005869643,5129.907035,443.0862578
0.997227883,1.01705252,0.951266144,1.243464836,1.061977628,0.642324839,1.170481365,1.167285597,1.190928142,1.316717532,1.014782706,1.105244626,1.173126182,1.229060441,1.080790934,0.002264548,5143.166994,444.3260663
0.966287307,0.984870706,0.994069689,1.971464683,1.167791521,0.709871641,1.274716155,0.97303721,1.039852811,1.087866688,1.070462243,0.794122347,1.015342575,0.810824519,1.096587507,0.002424218,4715.491545,457.9868702
1.026192587,0.922055638,0.913491969,1.194541389,1.181042316,0.950552379,0.734876309,0.837608336,1.008952811,0.902943973,1.052778201,0.909517423,1.129970908,1.23345693,1.052108174,0.001098577,4917.470719,431.6882455
0.918279369,0.956912616,0.917550043,1.773613158,1.122221245,0.782550238,1.074835478,1.226245179,1.155967912,1.04435451,1.003686024,0.902297644,1.188788935,1.349289415,1.094499412,0.002662676,5076.451244,441.0244514
0.919560689,0.943247424,1.037318128,1.397696298,1.041972763,0.79903223,0.900788836,0.861902836,1.115656961,1.400942517,1.10703875,1.483697928,1.089559461,1.420313344,1.039498865,0.007807227,5155.785801,440.7492952
1.053605261,0.921477194,1.030456656,1.836179693,1.120030007,0.648236532,0.721832407,1.322128002,1.090643929,1.195671669,1.003612274,0.83950512,1.004070327,1.062280935,1.183551368,0.001177139,5039.112677,424.5248778
1.105606811,1.043528519,0.963213963,0.952720222,1.008645058,0.917973799,0.604027797,1.46536087,1.129688556,1.473096975,1.005541463,1.154968325,1.082456609,0.774057894,1.047738949,0.008952038,5094.663848,442.1750976
0.953144735,0.952730686,0.942153812,0.506542812,1.116617582,0.91334789,0.727054212,1.156579986,1.120437099,1.05000118,1.108108542,0.862168813,1.187644301,1.389668673,1.026769916,0.001520412,4759.697354,423.8400663
0.992255586,0.996833788,1.066648194,0.571069445,1.1495719,0.811885968,0.787439097,0.925793957,1.079476473,0.986389443,1.069318206,1.057206328,1.077066241,1.471154598,1.118170359,0.006963934,4879.609052,444.0592123
0.918884223,0.99610489,0.938313794,0.759591978,1.039773387,0.618139969,0.952872009,1.409124887,1.104415853,0.888325895,1.182480076,1.296436906,1.179803224,1.068495111,1.036648361,0.009264172,4730.550734,429.4834131
1.04889998,1.031455433,1.007863127,1.36708611,1.098961925,0.7429179,0.749881886,1.480850499,1.085169617,1.244534286,1.109300766,0.820266911,1.107519085,1.401526118,1.101691992,0.007554338,4767.390536,421.8625489
1.021488933,0.983888062,0.960451955,1.22045485,1.164977598,0.600237933,1.181434303,1.292292741,1.012848746,1.404137735,1.049261227,1.404319954,1.067427524,0.971470343,1.076196428,0.000150886,4906.699937,434.2395887
0.974736743,1.081879518,1.03427156,1.045911856,1.187568072,0.658259651,0.708962903,1.385899799,1.169700584,1.284749532,1.088637896,1.020256398,1.143025396,1.008912081,1.082423115,0.006786899,4926.310139,453.5015714
1.01042483,0.996369496,0.933124819,1.105803942,1.035962939,0.856717044,0.814063248,0.815698926,1.116875438,0.816446507,1.060970898,0.795458035,1.110714871,0.928262049,1.049108946,0.004399464,5133.106812,450.4781084
0.992307697,0.925978209,0.936023392,1.047134963,1.081452686,0.656723102,0.883071833,1.231022759,1.007612063,1.004971926,1.131645165,0.827106657,1.164178486,1.310312661,1.177415338,0.004666791,4762.994864,432.315197
1.036313754,1.021688606,1.007537463,1.925023735,1.063978449,0.645829493,1.07950411,1.380958661,1.052098621,1.286941886,1.123798021,1.024923143,1.075926938,0.938842014,1.147630577,0.007181568,5101.009343,438.903875
0.995075737,1.007369146,1.050639078,0.818928949,1.18778952,0.668198198,1.024814279,1.329299245,1.074196554,0.885315764,1.132528078,1.058993384,1.19023497,0.954853019,1.089834877,0.005887308,5076.384095,444.9908942
1.007965774,0.991658857,0.993535051,0.878435459,1.024875778,0.830118739,0.872435932,1.344623797,1.027300635,1.03180634,1.058104064,0.936373556,1.194452823,0.804780312,1.070461794,0.009720993,5054.345053,454.2607748
1.100943609,0.96926013,0.998382939,0.612079367,1.192546166,0.662633806,0.773479809,1.32994764,1.059932541,1.16282344,1.096400796,1.100463673,1.053919509,1.425510538,1.104053349,0.009490573,5027.34702,418.5610136
1.02832901,1.110543146,0.960233691,1.282898854,1.052985683,0.821669438,1.180149292,0.934632449,1.001683892,0.771382102,1.188957201,1.189198154,1.046014078,1.482727154,1.198052798,0.009287598,5006.081228,433.0108787
1.018852593,0.95720166,1.082377774,0.945038439,1.168590345,0.724297742,1.248848833,0.797260254,1.086287602,1.018516631,1.031498658,0.838755459,1.018951392,1.353984428,1.028983259,0.008857081,4891.442549,443.5146936
1.101844777,0.968567863,1.016296144,0.979253804,1.010705051,0.954485614,1.089056034,1.437962029,1.043658856,1.128634431,1.041005615,1.245591197,1.174580012,1.221332468,1.034462854,0.007308229,5155.065067,427.0313204
0.917910756,0.91507394,1.107625429,1.008663565,1.12610856,0.862893006,0.892960092,1.048368781,1.161861916,1.34591837,1.139469871,1.437208638,1.147970104,1.086085392,1.110362652,0.006478686,4731.923753,421.919779
0.984729609,1.017470418,0.950289562,1.218310676,1.115506699,0.797832077,1.027608579,1.334469711,1.017689451,0.854478161,1.040218285,0.883529918,1.138618199,1.173343501,1.141689397,0.00066788,5109.025824,436.921101
0.941249648,0.937527567,1.040379433,1.197679035,1.007695281,0.674423164,1.228722382,1.217237788,1.001144015,1.37212609,1.029172367,1.291376818,1.010325684,1.491008618,1.040875921,0.005660341,4909.946995,453.644012
1.00909699,1.00276549,1.059226879,1.127381439,1.139366041,0.808151351,1.302527752,1.129961249,1.18514128,1.288520505,1.183096415,0.944494141,1.092719594,0.754777648,1.147146171,0.007012276,5025.057309,424.4873662
0.947153976,0.975678721,0.92403948,1.093257272,1.170724141,0.906846866,1.228988628,1.268379482,1.031128388,1.053205856,1.031104135,0.838245248,1.080769356,1.060585889,1.046778678,0.001000929,4704.064464,454.4747801
0.967403965,1.099249803,1.016474927,1.699742972,1.046805855,0.83346387,0.680516343,1.387706016,1.113141944,1.352410686,1.196049591,0.848964615,1.117016734,0.878777283,1.133527172,0.00696111,4843.357223,451.1437013
1.097167218,0.96597024,0.949466964,1.020005409,1.105774967,0.654126655,1.246030044,0.905778419,1.078033163,0.844997004,1.093938487,1.389356924,1.016913482,0.872880878,1.176439259,0.001814258,4702.58741,452.4544736
0.988264145,1.027981372,1.094679394,1.878982165,1.012008059,0.684207772,1.098508375,1.321616361,1.104930473,1.242260778,1.080560108,0.79820385,1.098908449,0.783057962,1.183201255,0.004064564,4783.305823,431.8911243
1.068181666,1.002106388,1.037711728,1.207045206,1.11759741,0.866933842,0.789808698,0.822700343,1.199504179,1.388938522,1.044011243,0.945781123,1.08774957,1.483680602,1.159549124,0.009612464,5016.772369,417.6922615
1.017605692,0.987407172,0.949365886,1.818311404,1.007242952,0.629336708,0.798539744,1.334744174,1.187746256,1.200005498,1.038282294,0.760389613,1.139219836,0.967313652,1.187858933,0.00357245,4850.375516,445.7849989
1.08099878,0.982849123,0.96505039,1.81594838,1.016452745,0.830525596,1.141705945,1.278611889,1.071075526,1.33191848,1.079473275,1.225685233,1.080288315,1.493582834,1.148297808,0.005864769,4707.723763,434.839435
1.063994948,0.99731584,0.94732517,1.234182973,1.14482518,0.771701728,0.937528015,1.148426366,1.041640442,1.330878002,1.051435855,0.872361583,1.058841899,1.326228301,1.033197084,0.007898969,5123.93439,426.0001893
0.977714008,1.012741644,0.931440476,1.347713943,1.129993214,0.821853013,0.754807371,1.091584717,1.18783474,0.911130357,1.196788082,1.032130217,1.024963295,1.08948141,1.05062588,0.002519765,4926.603709,454.0493711
1.109509613,1.037772689,1.108817966,1.290617638,1.01022143,0.762318689,1.261282468,0.95463955,1.048377668,1.299060419,1.178509006,0.786249234,1.020339179,1.193233683,1.165997227,0.006649231,4841.975315,443.8494388
